,training_type,network,optimizer,proposal,base_dist,step,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean
,,,,,,,mean,std,count,min,max,mean,std,count,min,max
111,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11580,-51.269581985473636,36.29032115319276,5,-112.82804107666016,-25.995685577392578,-2.9685325622558594,0.296646698372956,5,-3.3181045055389404,-2.616450786590576
112,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11893,-148.26453018188477,181.2377905750908,5,-447.4169616699219,-29.985885620117188,-2.9763778686523437,0.3528239326826424,5,-3.506748914718628,-2.6063902378082275
113,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12206,-44.20291595458984,29.589095833964848,5,-96.87164306640625,-26.471420288085938,-2.828182506561279,0.199218105955972,5,-3.1685242652893066,-2.6911489963531494
114,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12519,-71.23918838500977,95.59191651512337,5,-242.10865783691406,-23.607765197753906,-2.8338417530059816,0.19075704682140335,5,-3.0266880989074707,-2.599647283554077
115,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12832,-57.19064903259277,61.42788475045398,5,-166.76332092285156,-24.434062957763672,-2.8985575675964355,0.07883853511632424,5,-3.0123050212860107,-2.817662239074707
116,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13145,-168.82839965820312,314.38600301122705,5,-731.2175903320312,-27.308547973632812,-2.809162712097168,0.15556500752229097,5,-2.977651357650757,-2.6606149673461914
117,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13458,-153.0280616760254,266.54428119923296,5,-629.5252685546875,-25.65251350402832,-2.8629571914672853,0.20160617750979307,5,-3.067018508911133,-2.6275875568389893
118,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13771,-86.52527046203613,113.01859976839525,5,-287.85931396484375,-23.064868927001953,-2.779305076599121,0.021119951099759317,5,-2.8165669441223145,-2.764962673187256
119,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14084,-67.69331092834473,75.22215772120367,5,-200.37158203125,-23.325347900390625,-2.908773326873779,0.1320575957907683,5,-3.134021043777466,-2.8250248432159424
120,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14397,-54.03917198181152,55.06882334556038,5,-151.2156524658203,-20.402498245239258,-2.990007448196411,0.35788816253435524,5,-3.5584590435028076,-2.6410107612609863
121,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14710,-80.91541862487793,84.53407702649325,5,-228.72152709960938,-23.77524757385254,-2.7661203384399413,0.16439650295531358,5,-2.9993436336517334,-2.588543176651001
122,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15023,-61.62279624938965,56.071318201787264,5,-161.27679443359375,-25.743478775024414,-2.8446627140045164,0.36338576843872483,5,-3.487229585647583,-2.6211557388305664
123,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15336,-62.83600196838379,65.00467337171307,5,-177.8875732421875,-22.07596778869629,-3.0051512718200684,0.26032637233487743,5,-3.354609966278076,-2.681410551071167
124,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15649,-44.79641532897949,23.197114641379425,5,-82.60750579833984,-20.338457107543945,-2.8151589393615724,0.12499415021120397,5,-2.942812919616699,-2.618877649307251
125,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15962,-48.76973991394043,27.270926713298397,5,-93.89068603515625,-22.917699813842773,-2.957543230056763,0.3361951717910138,5,-3.387112855911255,-2.6849021911621094
126,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16275,-122.34487266540528,187.19949340328515,5,-456.5508728027344,-23.90313148498535,-2.9612398624420164,0.29361245929194835,5,-3.3043370246887207,-2.7005035877227783
127,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16588,-54.570556640625,30.464013210062298,5,-105.32146453857422,-25.839488983154297,-2.848983907699585,0.2838843742376016,5,-3.261367082595825,-2.5983211994171143
128,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16901,-73.18281936645508,62.228148155449254,5,-173.15077209472656,-23.244781494140625,-2.805061101913452,0.2319657125276368,5,-3.2028982639312744,-2.652287006378174
129,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17214,-47.98211669921875,22.339254463235466,5,-85.28074645996094,-29.110973358154297,-2.9559969902038574,0.3420094247931114,5,-3.372276544570923,-2.5557594299316406
130,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17527,-51.434923553466795,32.621911073094765,5,-105.67350769042969,-23.83127784729004,-2.893699073791504,0.16346453229800084,5,-3.1016292572021484,-2.6871402263641357
131,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17840,-62.22615776062012,54.19068790044969,5,-157.67913818359375,-23.950456619262695,-3.0311728954315185,0.3049518882666716,5,-3.5422377586364746,-2.831395149230957
132,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18153,-99.11557464599609,126.85803084398766,5,-325.6763000488281,-34.746551513671875,-2.7771734237670898,0.160795537232189,5,-3.018537759780884,-2.584291696548462
133,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18466,-77.84928436279297,76.99546589226912,5,-215.43112182617188,-38.83346939086914,-2.725143480300903,0.1294868708826571,5,-2.9316134452819824,-2.5932607650756836
134,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18779,-74.63114013671876,77.28839629045252,5,-211.57057189941406,-23.032085418701172,-3.017835283279419,0.35866537066236476,5,-3.596379041671753,-2.662508726119995
135,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19092,-68.64112548828125,70.01758155182978,5,-192.69259643554688,-22.891780853271484,-2.7309510707855225,0.11441517726672282,5,-2.840583324432373,-2.601712226867676
136,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19405,-60.733781051635745,53.32579806030785,5,-154.98873901367188,-24.257333755493164,-2.8798234462738037,0.25036624491033804,5,-3.162759304046631,-2.6043105125427246
137,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19718,-43.94700546264649,21.12945107076384,5,-78.15929412841797,-20.839344024658203,-2.8237629890441895,0.15368505148266715,5,-3.065110445022583,-2.6624438762664795
138,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20031,-88.7596755027771,114.3381881385393,4,-258.85302734375,-12.065378189086914,-2.798848569393158,0.18096372533788205,4,-3.051057815551758,-2.6310622692108154
139,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20344,-70.49983024597168,79.32672973414104,4,-188.617919921875,-18.20581817626953,-3.082676589488983,0.5298325077460881,4,-3.738391399383545,-2.6199190616607666
140,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20657,-206.24328708648682,349.0044517791951,4,-729.6417236328125,-21.742023468017578,-2.858421802520752,0.11462395742383592,4,-2.946692705154419,-2.704221487045288
141,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20970,-62.4359393119812,57.27548765766821,4,-147.22120666503906,-21.121755599975586,-2.7775230407714844,0.06791195402771791,4,-2.837080478668213,-2.6809825897216797
142,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21283,-50.59475088119507,32.6031590306157,4,-97.62922668457031,-22.61275291442871,-2.810356616973877,0.16909212602495138,4,-3.001216411590576,-2.665877103805542
143,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21596,-77.88015365600586,88.42495763383286,4,-210.0828399658203,-24.21582794189453,-2.8922088742256165,0.1472856993902217,4,-3.0304484367370605,-2.7397403717041016
144,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21909,-51.039576053619385,39.36157208330304,4,-109.5712890625,-24.702165603637695,-2.8092613220214844,0.15913362942086462,4,-2.9371888637542725,-2.5864901542663574
145,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22222,-41.889164447784424,19.982316807082142,4,-68.11752319335938,-19.5257625579834,-2.7433348894119263,0.09166459153751899,4,-2.8358142375946045,-2.629270553588867
146,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22535,-42.389098167419434,23.895365088859315,4,-72.31314849853516,-16.097576141357422,-2.8937066793441772,0.2772423004709912,4,-3.284943103790283,-2.6326279640197754
147,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22848,-71.1233172416687,75.35765927438763,4,-182.89959716796875,-18.00333595275879,-2.9446868896484375,0.3906613333282463,4,-3.5232343673706055,-2.6947343349456787
148,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23161,-51.504292011260986,38.16683588051454,4,-105.34620666503906,-17.3450984954834,-3.006226122379303,0.22719806202002313,4,-3.3235561847686768,-2.801788568496704
149,128,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23474,-41.78589129447937,26.228996565617333,4,-75.12189483642578,-13.099581718444824,-3.0775279998779297,0.10605852392951423,4,-3.1638994216918945,-2.946596145629883
150,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,312,-3290410734.4755106,7357581695.8396435,5,-16452052992.0,-9.496421813964844,-3.9050100326538084,0.17661340830716307,5,-4.120347023010254,-3.6571059226989746
151,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,625,-1464.803632926941,3127.2524606954216,5,-7056.5322265625,-12.192512512207031,-4.053706502914428,0.415614239890125,5,-4.667673110961914,-3.6692731380462646
152,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,938,-430803989311.0406,963307005044.4841,5,-2154019946496.0,-10.304800987243652,-3.908413600921631,0.2785675757932886,5,-4.333687782287598,-3.6673214435577393
153,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1251,-27.794028091430665,26.417483554647937,5,-74.89412689208984,-12.693904876708984,-3.760917234420776,0.07881407058028402,5,-3.8779404163360596,-3.6755056381225586
154,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1564,-19587.92559146881,43762.98426249875,5,-97873.53125,-10.715705871582031,-3.663187026977539,0.21155148684367114,5,-3.860203981399536,-3.372796058654785
155,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1877,-4.0129561974196403e+18,8.973242848159383e+18,5,-2.0064780987098202e+19,-11.92275619506836,-3.6017956256866457,0.27676240531003177,5,-4.053596496582031,-3.333616256713867
156,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2190,-13.754171562194824,1.4627815169157552,5,-16.200117111206055,-12.588444709777832,-3.5414140701293944,0.1327042908771383,5,-3.7407901287078857,-3.4065873622894287
157,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2503,-18.994793701171876,6.7979676977485815,5,-27.055692672729492,-10.296375274658203,-3.3359560489654543,0.12150424459097017,5,-3.516021251678467,-3.2075035572052
158,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2816,-15.306921768188477,2.803736360027889,5,-18.532304763793945,-10.839369773864746,-3.349342918395996,0.2700351637770006,5,-3.774073600769043,-3.085101842880249
159,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3129,-34.397743225097656,36.8370263965867,5,-99.86964416503906,-14.847408294677734,-3.278941822052002,0.18468915699258154,5,-3.6052632331848145,-3.1700074672698975
160,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3442,-21.01513538360596,9.786065564011132,5,-38.404380798339844,-15.022345542907715,-3.2651220321655274,0.2646045884271358,5,-3.5590484142303467,-3.023834228515625
161,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3755,-155.52697830200196,300.9508866571403,5,-693.691162109375,-16.132421493530273,-3.184826469421387,0.2185871056770047,5,-3.4533259868621826,-3.000562906265259
162,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4068,-27.144234085083006,19.54674323228046,5,-61.63111877441406,-15.75475025177002,-3.3287511825561524,0.14722025307893793,5,-3.5267891883850098,-3.1265435218811035
163,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4381,-49.51256790161133,58.03119797041159,5,-152.4873046875,-16.588159561157227,-3.3471993923187258,0.2250774674849223,5,-3.696378231048584,-3.144498586654663
164,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4694,-697.6937202453613,1515.653284345198,5,-3408.975830078125,-18.11213493347168,-3.3986342906951905,0.6069464982499644,5,-4.477930068969727,-3.027491807937622
165,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5007,-26.249147033691408,14.844797938212018,5,-51.919612884521484,-14.76385498046875,-3.144706869125366,0.3118324681485583,5,-3.6918745040893555,-2.9094505310058594
166,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5320,-21.740999603271483,5.844332487511458,5,-31.10211753845215,-16.484708786010742,-3.1558112144470214,0.2724104356985733,5,-3.609652519226074,-2.928591728210449
167,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5633,-20.33782081604004,1.5783881728464433,5,-21.999231338500977,-18.010313034057617,-3.1179535388946533,0.07558921634043837,5,-3.2029476165771484,-3.028614044189453
168,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5946,-112.51819152832032,196.71332362530993,5,-464.3379821777344,-20.69733238220215,-3.1717897415161134,0.21238288486533638,5,-3.516937017440796,-3.0055654048919678
169,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6259,-37.24126930236817,27.051634880798563,5,-85.02410125732422,-19.999765396118164,-3.065154266357422,0.09780810197236235,5,-3.152125835418701,-2.8993937969207764
170,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6572,-63.62544136047363,92.20417263516458,5,-228.53919982910156,-19.980283737182617,-3.2827689170837404,0.30389615267021,5,-3.748011589050293,-2.9766974449157715
171,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6885,-28.67193260192871,15.330197922680359,5,-55.3512077331543,-17.97690200805664,-3.000756549835205,0.03127397447328327,5,-3.0273303985595703,-2.954113483428955
172,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7198,-35.4591869354248,26.97375533036441,5,-83.65798950195312,-21.77604103088379,-3.0099514007568358,0.14963332999368045,5,-3.272660255432129,-2.899947166442871
173,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7511,-28.0222469329834,16.283270201744592,5,-56.975406646728516,-18.16205406188965,-3.0886027812957764,0.29733235213760856,5,-3.566056966781616,-2.8132925033569336
174,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7824,-38.60716171264649,35.49059620148105,5,-101.9332504272461,-20.08384132385254,-3.0661764621734617,0.2811818491057552,5,-3.542645215988159,-2.8420658111572266
175,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8137,-24.327094650268556,7.848717988946814,5,-35.6456413269043,-14.095146179199219,-3.284510850906372,0.4734268454687458,5,-4.110328674316406,-2.905855417251587
176,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8450,-71.41585578918458,100.24706221956345,5,-250.4061737060547,-19.417613983154297,-2.936601686477661,0.12103068984591299,5,-3.0875678062438965,-2.8001439571380615
177,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8763,-119.76994953155517,224.4268077963022,5,-521.1895141601562,-13.47010326385498,-2.9465206623077393,0.13074909957939806,5,-3.152775764465332,-2.801553964614868
178,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9076,-103.82511119842529,189.9086666151642,5,-443.473876953125,-15.713715553283691,-2.9113113403320314,0.18216264682419817,5,-3.2244231700897217,-2.7799041271209717
179,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9389,-39.387551879882814,45.27703852366671,5,-120.09307861328125,-14.474708557128906,-2.9483232498168945,0.06999214828770442,5,-3.0344936847686768,-2.8400492668151855
180,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9702,-37.26929817199707,37.5417912863196,5,-104.00711059570312,-14.807291030883789,-3.051510143280029,0.17369926354355594,5,-3.3079986572265625,-2.856924533843994
181,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10015,-130.62626419067382,244.68066348672983,5,-568.21826171875,-12.822408676147461,-2.9913933753967283,0.11159868135333938,5,-3.166181802749634,-2.907365322113037
182,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10328,-82.26505146026611,134.40539842023273,5,-322.4853820800781,-12.701308250427246,-2.835492181777954,0.05941644409553462,5,-2.8953328132629395,-2.759303569793701
183,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10641,-80.21930541992188,126.63768037840329,5,-306.4637451171875,-12.680854797363281,-2.9533092975616455,0.1876064073325649,5,-3.2733545303344727,-2.781130313873291
184,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10954,-54.7769552230835,68.95495995252851,5,-177.6474151611328,-13.543875694274902,-3.034111833572388,0.174552195013361,5,-3.1824791431427,-2.7969653606414795
185,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11267,-68.58153419494629,93.54792480101541,5,-235.8423614501953,-22.243154525756836,-2.8827101230621337,0.07579069351949495,5,-2.9525275230407715,-2.7558956146240234
186,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11580,-43.13651180267334,40.28495474267876,5,-114.35926055908203,-14.881484031677246,-2.9474871158599854,0.14739394903127045,5,-3.136704444885254,-2.73160457611084
187,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11893,-81.1467638015747,126.37003028663753,5,-306.9372253417969,-14.916882514953613,-2.980763578414917,0.16945491827033587,5,-3.1261045932769775,-2.7788493633270264
188,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12206,-50.80533866882324,53.59628742557452,5,-146.53384399414062,-23.503149032592773,-3.1450299263000487,0.2872078176111512,5,-3.3502821922302246,-2.6542012691497803
189,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12519,-31.39266014099121,13.996765386253076,5,-55.070865631103516,-18.1574649810791,-3.012568950653076,0.17577065081595047,5,-3.1523523330688477,-2.755054473876953
190,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12832,-38.94220542907715,29.808701906595342,5,-91.15729522705078,-15.578046798706055,-3.017947053909302,0.16084970208530108,5,-3.2219419479370117,-2.821720600128174
191,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13145,-42.17659149169922,36.656560479472695,5,-107.51949310302734,-21.34174919128418,-2.9022969245910644,0.14003161180600115,5,-3.096818208694458,-2.7321760654449463
192,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13458,-31.29176025390625,11.085940454819143,5,-47.732906341552734,-18.907062530517578,-2.92172794342041,0.229234033362097,5,-3.1417436599731445,-2.6510536670684814
193,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13771,-31.334989166259767,9.009980163139442,5,-46.73623275756836,-24.15393829345703,-3.079269599914551,0.44082519678559173,5,-3.772731065750122,-2.7190847396850586
194,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14084,-29.875477600097657,9.373803596506322,5,-46.06034851074219,-23.41372299194336,-2.9089643955230713,0.10936775563946574,5,-3.0643510818481445,-2.7913384437561035
195,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14397,-35.34023933410644,13.989094050644246,5,-59.713443756103516,-23.88372230529785,-2.912566375732422,0.07657814763818338,5,-2.991612434387207,-2.801778554916382
196,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14710,-31.844353485107423,10.426081554900325,5,-47.697994232177734,-19.812734603881836,-3.0090087413787843,0.4114277024379448,5,-3.7230799198150635,-2.717141628265381
197,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15023,-40.902871704101564,28.804749654452518,5,-91.48805236816406,-20.48837661743164,-3.114548397064209,0.5889153037392717,5,-4.150864124298096,-2.676840305328369
198,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15336,-55.48264999389649,61.118709813105745,5,-164.6894989013672,-24.36237335205078,-2.9392951011657713,0.13899193463639226,5,-3.0641279220581055,-2.7020103931427
199,16,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15649,-45.77497825622559,38.0738560731351,5,-113.22086334228516,-22.917282104492188,-3.186533975601196,0.6011932765337693,5,-4.22709321975708,-2.7815911769866943
